city,state,cities_links,file
santa-cruz-do-escalvado,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-cruz-do-escalvado-bandeira-mini-brsemg1206057401.jpg,data/flags/municipio-santa-cruz-do-escalvado-bandeira-mini-brsemg1206057401.jpg
santa-efigenia-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-efigenia-de-minas-bandeira-mini-brsemg0803557500.jpg,data/flags/municipio-santa-efigenia-de-minas-bandeira-mini-brsemg0803557500.jpg
santa-fe-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-fe-de-minas-bandeira-mini-brsemg0200657609.jpg,data/flags/municipio-santa-fe-de-minas-bandeira-mini-brsemg0200657609.jpg
santa-helena-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-helena-de-minas-bandeira-mini-brsemg0401657658.jpg,data/flags/municipio-santa-helena-de-minas-bandeira-mini-brsemg0401657658.jpg
santa-juliana,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-juliana-bandeira-mini-brsemg0502357708.jpg,data/flags/municipio-santa-juliana-bandeira-mini-brsemg0502357708.jpg
santa-luzia,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-luzia-bandeira-mini-brsemg0703057807.jpg,data/flags/municipio-santa-luzia-bandeira-mini-brsemg0703057807.jpg
santa-margarida,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-margarida-bandeira-mini-brsemg1206157906.jpg,data/flags/municipio-santa-margarida-bandeira-mini-brsemg1206157906.jpg
santa-maria-de-itabira,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-maria-de-itabira-bandeira-mini-brsemg0703158003.jpg,data/flags/municipio-santa-maria-de-itabira-bandeira-mini-brsemg0703158003.jpg
santa-maria-do-salto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-maria-do-salto-bandeira-mini-brsemg0301458102.jpg,data/flags/municipio-santa-maria-do-salto-bandeira-mini-brsemg0301458102.jpg
santa-maria-do-suacui,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-maria-do-suacui-bandeira-mini-brsemg0803658201.jpg,data/flags/municipio-santa-maria-do-suacui-bandeira-mini-brsemg0803658201.jpg
santa-rita-de-caldas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rita-de-caldas-bandeira-mini-brsemg1005159209.jpg,data/flags/municipio-santa-rita-de-caldas-bandeira-mini-brsemg1005159209.jpg
santa-rita-de-ibitipoca,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rita-de-ibitipoca-bandeira-mini-brsemg1206559407.jpg,data/flags/municipio-santa-rita-de-ibitipoca-bandeira-mini-brsemg1206559407.jpg
santa-rita-de-jacutinga,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rita-de-jacutinga-bandeira-mini-brsemg1206559308.jpg,data/flags/municipio-santa-rita-de-jacutinga-bandeira-mini-brsemg1206559308.jpg
santa-rita-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rita-de-minas-bandeira-mini-brsemg0804059357.jpg,data/flags/municipio-santa-rita-de-minas-bandeira-mini-brsemg0804059357.jpg
santa-rita-do-itueto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rita-do-itueto-bandeira-mini-brsemg0804159506.jpg,data/flags/municipio-santa-rita-do-itueto-bandeira-mini-brsemg0804159506.jpg
santa-rita-do-sapucai,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rita-do-sapucai-bandeira-mini-brsemg1005359605.jpg,data/flags/municipio-santa-rita-do-sapucai-bandeira-mini-brsemg1005359605.jpg
santa-rosa-da-serra,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rosa-da-serra-bandeira-mini-brsemg0502059704.jpg,data/flags/municipio-santa-rosa-da-serra-bandeira-mini-brsemg0502059704.jpg
santa-vitoria,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-vitoria-bandeira-mini-brsemg0501759803.jpg,data/flags/municipio-santa-vitoria-bandeira-mini-brsemg0501759803.jpg
santana-da-vargem,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-da-vargem-bandeira-mini-brsemg1005058300.jpg,data/flags/municipio-santana-da-vargem-bandeira-mini-brsemg1005058300.jpg
santana-de-cataguases,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-de-cataguases-bandeira-mini-brsemg1206658409.jpg,data/flags/municipio-santana-de-cataguases-bandeira-mini-brsemg1206658409.jpg
santana-de-pirapama,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-de-pirapama-bandeira-mini-brsemg0702758508.jpg,data/flags/municipio-santana-de-pirapama-bandeira-mini-brsemg0702758508.jpg
santana-do-deserto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-do-deserto-bandeira-mini-brsemg1206558607.jpg,data/flags/municipio-santana-do-deserto-bandeira-mini-brsemg1206558607.jpg
santana-do-garambeu,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-do-garambeu-bandeira-mini-brsemg1105858706.jpg,data/flags/municipio-santana-do-garambeu-bandeira-mini-brsemg1105858706.jpg
santana-do-jacare,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-do-jacare-bandeira-mini-brsemg0904558805.jpg,data/flags/municipio-santana-do-jacare-bandeira-mini-brsemg0904558805.jpg
santana-do-manhuacu,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-do-manhuacu-bandeira-mini-brsemg1206158904.jpg,data/flags/municipio-santana-do-manhuacu-bandeira-mini-brsemg1206158904.jpg
santana-do-paraiso,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-do-paraiso-bandeira-mini-brsemg0803958953.jpg,data/flags/municipio-santana-do-paraiso-bandeira-mini-brsemg0803958953.jpg
santana-do-riacho,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-do-riacho-bandeira-mini-brsemg0702759001.jpg,data/flags/municipio-santana-do-riacho-bandeira-mini-brsemg0702759001.jpg
santana-dos-montes,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-dos-montes-bandeira-mini-brsemg0703459100.jpg,data/flags/municipio-santana-dos-montes-bandeira-mini-brsemg0703459100.jpg
santo-antonio-do-amparo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-amparo-bandeira-mini-brsemg0904659902.jpg,data/flags/municipio-santo-antonio-do-amparo-bandeira-mini-brsemg0904659902.jpg
santo-antonio-do-aventureiro,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-aventureiro-bandeira-mini-brsemg1206660009.jpg,data/flags/municipio-santo-antonio-do-aventureiro-bandeira-mini-brsemg1206660009.jpg
santo-antonio-do-grama,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-grama-bandeira-mini-brsemg1206060108.jpg,data/flags/municipio-santo-antonio-do-grama-bandeira-mini-brsemg1206060108.jpg
santo-antonio-do-itambe,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-itambe-bandeira-mini-brsemg0702860207.jpg,data/flags/municipio-santo-antonio-do-itambe-bandeira-mini-brsemg0702860207.jpg
santo-antonio-do-jacinto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-jacinto-bandeira-mini-brsemg0301460306.jpg,data/flags/municipio-santo-antonio-do-jacinto-bandeira-mini-brsemg0301460306.jpg
santo-antonio-do-monte,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-monte-bandeira-mini-brsemg0904360405.jpg,data/flags/municipio-santo-antonio-do-monte-bandeira-mini-brsemg0904360405.jpg
santo-antonio-do-retiro,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-retiro-bandeira-mini-brsemg0200560454.jpg,data/flags/municipio-santo-antonio-do-retiro-bandeira-mini-brsemg0200560454.jpg
santo-antonio-do-rio-abaixo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-rio-abaixo-bandeira-mini-brsemg0702860504.jpg,data/flags/municipio-santo-antonio-do-rio-abaixo-bandeira-mini-brsemg0702860504.jpg
santo-hipolito,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-hipolito-bandeira-mini-brsemg0602560603.jpg,data/flags/municipio-santo-hipolito-bandeira-mini-brsemg0602560603.jpg
santos-dumont,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santos-dumont-bandeira-mini-brsemg1206560702.jpg,data/flags/municipio-santos-dumont-bandeira-mini-brsemg1206560702.jpg
sao-bento-abade,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-bento-abade-bandeira-mini-brsemg1005060801.jpg,data/flags/municipio-sao-bento-abade-bandeira-mini-brsemg1005060801.jpg
sao-bras-do-suacui,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-bras-do-suacui-bandeira-mini-brsemg0703460900.jpg,data/flags/municipio-sao-bras-do-suacui-bandeira-mini-brsemg0703460900.jpg
sao-domingos-das-dores,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-domingos-das-dores-bandeira-mini-brsemg0804060959.jpg,data/flags/municipio-sao-domingos-das-dores-bandeira-mini-brsemg0804060959.jpg
sao-domingos-do-prata,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-domingos-do-prata-bandeira-mini-brsemg0703161007.jpg,data/flags/municipio-sao-domingos-do-prata-bandeira-mini-brsemg0703161007.jpg
sao-felix-de-minas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-felix-de-minas-bandeira-mini-brsemg0803861056.jpg,data/flags/municipio-sao-felix-de-minas-bandeira-mini-brsemg0803861056.jpg
sao-francisco,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-francisco-bandeira-mini-brsemg0200361106.jpg,data/flags/municipio-sao-francisco-bandeira-mini-brsemg0200361106.jpg
sao-francisco-de-paula,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-francisco-de-paula-bandeira-mini-brsemg0904661205.jpg,data/flags/municipio-sao-francisco-de-paula-bandeira-mini-brsemg0904661205.jpg
sao-francisco-de-sales,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-francisco-de-sales-bandeira-mini-brsemg0502161304.jpg,data/flags/municipio-sao-francisco-de-sales-bandeira-mini-brsemg0502161304.jpg
sao-francisco-do-gloria,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-francisco-do-gloria-bandeira-mini-brsemg1206361403.jpg,data/flags/municipio-sao-francisco-do-gloria-bandeira-mini-brsemg1206361403.jpg
sao-geraldo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-geraldo-bandeira-mini-brsemg1206461502.jpg,data/flags/municipio-sao-geraldo-bandeira-mini-brsemg1206461502.jpg
sao-geraldo-da-piedade,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-geraldo-da-piedade-bandeira-mini-brsemg0803761601.jpg,data/flags/municipio-sao-geraldo-da-piedade-bandeira-mini-brsemg0803761601.jpg
sao-geraldo-do-baixio,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-geraldo-do-baixio-bandeira-mini-brsemg0803761650.jpg,data/flags/municipio-sao-geraldo-do-baixio-bandeira-mini-brsemg0803761650.jpg
sao-goncalo-do-abaete,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-goncalo-do-abaete-bandeira-mini-brsemg0100261700.jpg,data/flags/municipio-sao-goncalo-do-abaete-bandeira-mini-brsemg0100261700.jpg
sao-goncalo-do-para,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-goncalo-do-para-bandeira-mini-brsemg0904361809.jpg,data/flags/municipio-sao-goncalo-do-para-bandeira-mini-brsemg0904361809.jpg
sao-goncalo-do-rio-abaixo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-goncalo-do-rio-abaixo-bandeira-mini-brsemg0703161908.jpg,data/flags/municipio-sao-goncalo-do-rio-abaixo-bandeira-mini-brsemg0703161908.jpg
sao-goncalo-do-rio-preto,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-goncalo-do-rio-preto-bandeira-mini-brsemg0301025507.jpg,data/flags/municipio-sao-goncalo-do-rio-preto-bandeira-mini-brsemg0301025507.jpg
sao-goncalo-do-sapucai,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-goncalo-do-sapucai-bandeira-mini-brsemg1005362005.jpg,data/flags/municipio-sao-goncalo-do-sapucai-bandeira-mini-brsemg1005362005.jpg
sao-gotardo,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-gotardo-bandeira-mini-brsemg0502062104.jpg,data/flags/municipio-sao-gotardo-bandeira-mini-brsemg0502062104.jpg
sao-joao-batista-do-gloria,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-batista-do-gloria-bandeira-mini-brsemg1004762203.jpg,data/flags/municipio-sao-joao-batista-do-gloria-bandeira-mini-brsemg1004762203.jpg
sao-joao-da-lagoa,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-da-lagoa-bandeira-mini-brsemg0200762252.jpg,data/flags/municipio-sao-joao-da-lagoa-bandeira-mini-brsemg0200762252.jpg
sao-joao-da-mata,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-da-mata-bandeira-mini-brsemg1005362302.jpg,data/flags/municipio-sao-joao-da-mata-bandeira-mini-brsemg1005362302.jpg
sao-joao-da-ponte,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-da-ponte-bandeira-mini-brsemg0200762401.jpg,data/flags/municipio-sao-joao-da-ponte-bandeira-mini-brsemg0200762401.jpg
sao-joao-das-missoes,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-das-missoes-bandeira-mini-brsemg0200362450.jpg,data/flags/municipio-sao-joao-das-missoes-bandeira-mini-brsemg0200362450.jpg
sao-joao-del-rei,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-del-rei-bandeira-mini-brsemg1105862500.jpg,data/flags/municipio-sao-joao-del-rei-bandeira-mini-brsemg1105862500.jpg
sao-joao-do-manhuacu,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-do-manhuacu-bandeira-mini-brsemg1206162559.jpg,data/flags/municipio-sao-joao-do-manhuacu-bandeira-mini-brsemg1206162559.jpg
sao-joao-do-manteninha,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-do-manteninha-bandeira-mini-brsemg0803862575.jpg,data/flags/municipio-sao-joao-do-manteninha-bandeira-mini-brsemg0803862575.jpg
sao-joao-do-oriente,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-do-oriente-bandeira-mini-brsemg0804062609.jpg,data/flags/municipio-sao-joao-do-oriente-bandeira-mini-brsemg0804062609.jpg
sao-joao-do-pacui,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-do-pacui-bandeira-mini-brsemg0200762658.jpg,data/flags/municipio-sao-joao-do-pacui-bandeira-mini-brsemg0200762658.jpg
sao-joao-do-paraiso,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-do-paraiso-bandeira-mini-brsemg0200562708.jpg,data/flags/municipio-sao-joao-do-paraiso-bandeira-mini-brsemg0200562708.jpg
sao-joao-evangelista,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-evangelista-bandeira-mini-brsemg0803562807.jpg,data/flags/municipio-sao-joao-evangelista-bandeira-mini-brsemg0803562807.jpg
sao-joao-nepomuceno,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joao-nepomuceno-bandeira-mini-brsemg1206562906.jpg,data/flags/municipio-sao-joao-nepomuceno-bandeira-mini-brsemg1206562906.jpg
sao-joaquim-de-bicas,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-joaquim-de-bicas-bandeira-mini-brsemg0703062922.jpg,data/flags/municipio-sao-joaquim-de-bicas-bandeira-mini-brsemg0703062922.jpg
sao-jose-da-barra,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-da-barra-bandeira-mini-brsemg1004762948.jpg,data/flags/municipio-sao-jose-da-barra-bandeira-mini-brsemg1004762948.jpg
sao-jose-da-lapa,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-da-lapa-bandeira-mini-brsemg0703062955.jpg,data/flags/municipio-sao-jose-da-lapa-bandeira-mini-brsemg0703062955.jpg
sao-jose-da-safira,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-da-safira-bandeira-mini-brsemg0803763003.jpg,data/flags/municipio-sao-jose-da-safira-bandeira-mini-brsemg0803763003.jpg
sao-jose-da-varginha,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-da-varginha-bandeira-mini-brsemg0702963102.jpg,data/flags/municipio-sao-jose-da-varginha-bandeira-mini-brsemg0702963102.jpg
sao-jose-do-alegre,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-do-alegre-bandeira-mini-brsemg1005363201.jpg,data/flags/municipio-sao-jose-do-alegre-bandeira-mini-brsemg1005363201.jpg
sao-jose-do-divino,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-do-divino-bandeira-mini-brsemg0803763300.jpg,data/flags/municipio-sao-jose-do-divino-bandeira-mini-brsemg0803763300.jpg
sao-jose-do-goiabal,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-do-goiabal-bandeira-mini-brsemg0703163409.jpg,data/flags/municipio-sao-jose-do-goiabal-bandeira-mini-brsemg0703163409.jpg
sao-jose-do-jacuri,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-do-jacuri-bandeira-mini-brsemg0803663508.jpg,data/flags/municipio-sao-jose-do-jacuri-bandeira-mini-brsemg0803663508.jpg
sao-jose-do-mantimento,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-jose-do-mantimento-bandeira-mini-brsemg1206163607.jpg,data/flags/municipio-sao-jose-do-mantimento-bandeira-mini-brsemg1206163607.jpg
sao-lourenco,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-lourenco-bandeira-mini-brsemg1005463706.jpg,data/flags/municipio-sao-lourenco-bandeira-mini-brsemg1005463706.jpg
sao-miguel-do-anta,minas-gerais,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-miguel-do-anta-bandeira-mini-brsemg1206263805.jpg,data/flags/municipio-sao-miguel-do-anta-bandeira-mini-brsemg1206263805.jpg
